source,target,value
United Arab Emirates,Comoros,15592.0
United Arab Emirates,Congo,3232.0
United Arab Emirates,Costa Rica,128.0
United Arab Emirates,Croatia,161.0
United Arab Emirates,Cyprus,1440.0
United Arab Emirates,Czechia,1409.0
United Arab Emirates,Côte d'Ivoire,791.0
United Arab Emirates,Democratic Republic of the Congo,3125.0
United Arab Emirates,Denmark,1847.0
United Arab Emirates,Djibouti,38050.0
United Arab Emirates,Dominica,114.0
United Arab Emirates,Dominican Republic,10.0
United Arab Emirates,Egypt,107692.0
United Arab Emirates,Equatorial Guinea,1039.0
United Arab Emirates,Eritrea,5980.0
United Arab Emirates,Estonia,170.0
United Arab Emirates,Eswatini,1.0
United Arab Emirates,Ethiopia,18338.0
United Arab Emirates,Fiji,471.0
United Arab Emirates,Finland,268.0
United Arab Emirates,France,12372.0
United Arab Emirates,Gabon,2976.0
United Arab Emirates,Gambia,2614.0
United Arab Emirates,Georgia,2456.0
United Arab Emirates,Germany,8076.0
United Arab Emirates,Ghana,13215.0
United Arab Emirates,Gibraltar,20.0
United Arab Emirates,Greece,565.0
United Arab Emirates,Guatemala,77.0
United Arab Emirates,Guinea,19010.0
United Arab Emirates,Guinea-Bissau,168.0
United Arab Emirates,Guyana,50.0
United Arab Emirates,Haiti,188.0
United Arab Emirates,Honduras,132.0
United Arab Emirates,Hungary,1342.0
United Arab Emirates,Iceland,34.0
United Arab Emirates,India,134059.0
United Arab Emirates,Indonesia,15229.0
United Arab Emirates,Iran (Islamic Republic of),1473102.0
United Arab Emirates,Iraq,630141.0
United Arab Emirates,Ireland,1512.0
United Arab Emirates,Italy,5029.0
United Arab Emirates,Jamaica,205.0
United Arab Emirates,Japan,8635.0
United Arab Emirates,Jordan,76604.0
United Arab Emirates,Kazakhstan,4301.0
United Arab Emirates,Kenya,47958.0
United Arab Emirates,Kuwait,121325.0
United Arab Emirates,Kyrgyzstan,410.0
United Arab Emirates,Latvia,852.0
United Arab Emirates,Lebanon,43933.0
United Arab Emirates,Lesotho,250.0
United Arab Emirates,Liberia,3511.0
United Arab Emirates,Libya,283704.0
United Arab Emirates,Lithuania,763.0
United Arab Emirates,Luxembourg,1.0
United Arab Emirates,Madagascar,6616.0
United Arab Emirates,Malawi,573.0
United Arab Emirates,Malaysia,20582.0
United Arab Emirates,Maldives,38876.0
United Arab Emirates,Mali,665.0
United Arab Emirates,Malta,520.0
United Arab Emirates,Mauritania,5530.0
United Arab Emirates,Mauritius,4611.0
United Arab Emirates,Mexico,16.0
United Arab Emirates,Mongolia,184.0
United Arab Emirates,Montenegro,160.0
United Arab Emirates,Montserrat,1.0
United Arab Emirates,Morocco,26379.0
United Arab Emirates,Mozambique,1778.0
United Arab Emirates,Myanmar,77270.0
United Arab Emirates,Namibia,234.0
United Arab Emirates,Nepal,426.0
United Arab Emirates,Netherlands,11305.0
United Arab Emirates,New Caledonia,61.0
United Arab Emirates,New Zealand,3428.0
United Arab Emirates,Niger,4306.0
United Arab Emirates,Nigeria,3484.0
United Arab Emirates,North Macedonia,333.0
United Arab Emirates,Norway,677.0
United Arab Emirates,Oman,907622.0
United Arab Emirates,Pakistan,154830.0
United Arab Emirates,Palestine,4430.0
United Arab Emirates,Panama,122.0
United Arab Emirates,Papua New Guinea,160.0
United Arab Emirates,Paraguay,293.0
United Arab Emirates,Peru,357.0
United Arab Emirates,Philippines,18150.0
United Arab Emirates,Poland,4661.0
United Arab Emirates,Portugal,564.0
United Arab Emirates,Qatar,133743.0
United Arab Emirates,Republic of Korea,4802.0
United Arab Emirates,Republic of Moldova,252.0
United Arab Emirates,Romania,189.0
United Arab Emirates,Russian Federation,27326.0
United Arab Emirates,Rwanda,341.0
United Arab Emirates,Saint Kitts and Nevis,18.0
United Arab Emirates,Saint Lucia,50.0
United Arab Emirates,Saint Vincent and the Grenadines,62.0
United Arab Emirates,Sao Tome and Principe,47.0
United Arab Emirates,Saudi Arabia,337219.0
United Arab Emirates,Senegal,29996.0
United Arab Emirates,Serbia,2685.0
United Arab Emirates,Seychelles,14665.0
United Arab Emirates,Sierra Leone,2678.0
United Arab Emirates,Singapore,15200.0
United Arab Emirates,Slovakia,1.0
United Arab Emirates,Slovenia,256.0
United Arab Emirates,Somalia,167211.0
United Arab Emirates,South Africa,26904.0
United Arab Emirates,South Sudan,1.0
United Arab Emirates,Spain,3005.0
United Arab Emirates,Sri Lanka,36793.0
United Arab Emirates,Sudan,142594.0
United Arab Emirates,Suriname,160.0
United Arab Emirates,Sweden,2966.0
United Arab Emirates,Switzerland,11547.0
United Arab Emirates,Syrian Arab Republic,50923.0
United Arab Emirates,Tajikistan,1402.0
United Arab Emirates,Thailand,26597.0
United Arab Emirates,Timor-Leste,2466.0
United Arab Emirates,Togo,1745.0
United Arab Emirates,Tonga,155.0
United Arab Emirates,Trinidad and Tobago,660.0
United Arab Emirates,Tunisia,5525.0
United Arab Emirates,Turkey,17707.0
United Arab Emirates,Turkmenistan,6746.0
United Arab Emirates,Uganda,1572.0
United Arab Emirates,Ukraine,6047.0
United Arab Emirates,United Kingdom,20305.0
United Arab Emirates,United Republic of Tanzania,84075.0
United Arab Emirates,United States of America,38438.0
United Arab Emirates,Unspecified Area,247544.0
United Arab Emirates,Uruguay,65.0
United Arab Emirates,Uzbekistan,5377.0
United Arab Emirates,Vanuatu,21.0
United Arab Emirates,Venezuela (Bolivarian Republic of),37.0
United Arab Emirates,Viet Nam,144129.0
United Arab Emirates,Yemen,87857.0
United Arab Emirates,Zambia,242.0
United Arab Emirates,Zimbabwe,2.0
United Kingdom,Afghanistan,292.0
United Kingdom,Albania,2307.0
United Kingdom,Algeria,113620.0
United Kingdom,American Samoa,11.0
United Kingdom,Angola,10683.0
United Kingdom,Antigua and Barbuda,5889.0
United Kingdom,Argentina,30271.0
United Kingdom,Armenia,297.0
United Kingdom,Aruba,19738.0
United Kingdom,Australia,480282.0
United Kingdom,Austria,128424.0
United Kingdom,Azerbaijan,812.0
United Kingdom,Bahamas,5382.0
United Kingdom,Bahrain,31505.0
United Kingdom,Bangladesh,14591.0
United Kingdom,Barbados,14895.0
United Kingdom,Belarus,4213.0
United Kingdom,Belgium,662470.0
United Kingdom,Belize,1432.0
United Kingdom,Benin,4091.0
United Kingdom,Bermuda,7044.0
United Kingdom,Bhutan,717.0
United Kingdom,Bolivia (Plurinational State of),3174.0
United Kingdom,Bosnia and Herzegovina,2296.0
United Kingdom,Botswana,328.0
United Kingdom,Brazil,117583.0
United Kingdom,British Virgin Islands,3468.0
United Kingdom,Brunei Darussalam,3199.0
United Kingdom,Bulgaria,79782.0
United Kingdom,Burkina Faso,4511.0
United Kingdom,Cabo Verde,740.0
United Kingdom,Cambodia,1617.0
United Kingdom,Cameroon,11889.0
United Kingdom,Canada,443103.0
United Kingdom,Cayman Islands,3568.0
United Kingdom,Central African Republic,34.0
United Kingdom,Chad,79.0
United Kingdom,Chile,50689.0
United Kingdom,"China, Hong Kong SAR",548842.0
United Kingdom,"China, Macao SAR",6898.0
United Kingdom,"China, Taiwan Province of",280055.0
United Kingdom,"China, mainland",569878.0
United Kingdom,Colombia,49843.0
United Kingdom,Comoros,911.0
United Kingdom,Congo,10268.0
United Kingdom,Costa Rica,2430.0
United Kingdom,Croatia,27133.0
United Kingdom,Cuba,5662.0
United Kingdom,Cyprus,84211.0
United Kingdom,Czechia,153395.0
United Kingdom,Côte d'Ivoire,21644.0
United Kingdom,Democratic Republic of the Congo,2532.0
United Kingdom,Denmark,367271.0
United Kingdom,Djibouti,1782.0
United Kingdom,Dominica,5563.0
United Kingdom,Dominican Republic,54291.0
United Kingdom,Ecuador,4223.0
United Kingdom,Egypt,117893.0
United Kingdom,El Salvador,1990.0
United Kingdom,Equatorial Guinea,5253.0
United Kingdom,Eritrea,32.0
United Kingdom,Estonia,50155.0
United Kingdom,Eswatini,1173.0
United Kingdom,Ethiopia,11576.0
United Kingdom,Falkland Islands (Malvinas),10291.0
United Kingdom,Faroe Islands,3772.0
United Kingdom,Fiji,267.0
United Kingdom,Finland,123932.0
United Kingdom,France,2357786.0
United Kingdom,French Polynesia,2002.0
United Kingdom,Gabon,10269.0
United Kingdom,Gambia,2841.0
United Kingdom,Georgia,7898.0
United Kingdom,Germany,1688675.0
United Kingdom,Ghana,30929.0
United Kingdom,Greece,170994.0
United Kingdom,Greenland,91.0
United Kingdom,Grenada,1984.0
United Kingdom,Guam,434.0
United Kingdom,Guatemala,6965.0
United Kingdom,Guinea,12554.0
United Kingdom,Guinea-Bissau,521.0
United Kingdom,Guyana,4119.0
United Kingdom,Haiti,1168.0
United Kingdom,Honduras,606.0
United Kingdom,Hungary,66628.0
United Kingdom,Iceland,37364.0
United Kingdom,India,168046.0
United Kingdom,Indonesia,28386.0
United Kingdom,Iran (Islamic Republic of),15118.0
United Kingdom,Iraq,32069.0
United Kingdom,Ireland,4449700.0
United Kingdom,Israel,95985.0
United Kingdom,Italy,648617.0
United Kingdom,Jamaica,12365.0
United Kingdom,Japan,317115.0
United Kingdom,Jordan,35486.0
United Kingdom,Kazakhstan,1916.0
United Kingdom,Kenya,23885.0
United Kingdom,Kuwait,50734.0
United Kingdom,Kyrgyzstan,147.0
United Kingdom,Lao People's Democratic Republic,46.0
United Kingdom,Latvia,109880.0
United Kingdom,Lebanon,79402.0
United Kingdom,Liberia,3188.0
United Kingdom,Libya,16525.0
United Kingdom,Lithuania,32308.0
United Kingdom,Luxembourg,13719.0
United Kingdom,Madagascar,520.0
United Kingdom,Malawi,259.0
United Kingdom,Malaysia,191326.0
United Kingdom,Maldives,1709.0
United Kingdom,Mali,4073.0
United Kingdom,Malta,62680.0
United Kingdom,Mauritania,952.0
United Kingdom,Mauritius,14345.0
United Kingdom,Mexico,242271.0
United Kingdom,Mongolia,92.0
United Kingdom,Montenegro,7481.0
United Kingdom,Montserrat,193.0
United Kingdom,Morocco,38700.0
United Kingdom,Mozambique,999.0
United Kingdom,Myanmar,4746.0
United Kingdom,Namibia,1570.0
United Kingdom,Nauru,45.0
United Kingdom,Nepal,1650.0
United Kingdom,Netherlands,1648936.0
United Kingdom,New Caledonia,2846.0
United Kingdom,New Zealand,54477.0
United Kingdom,Nicaragua,144.0
United Kingdom,Niger,1040.0
United Kingdom,Nigeria,100249.0
United Kingdom,North Macedonia,4775.0
United Kingdom,Norway,173653.0
United Kingdom,Oman,25226.0
United Kingdom,Pakistan,26801.0
United Kingdom,Palau,25.0
United Kingdom,Palestine,1750.0
United Kingdom,Panama,71458.0
United Kingdom,Papua New Guinea,432.0
United Kingdom,Paraguay,20684.0
United Kingdom,Peru,51543.0
United Kingdom,Philippines,39003.0
United Kingdom,Poland,440932.0
United Kingdom,Portugal,257815.0
United Kingdom,Qatar,48550.0
United Kingdom,Republic of Korea,292857.0
United Kingdom,Republic of Moldova,943.0
United Kingdom,Romania,53729.0
United Kingdom,Russian Federation,136675.0
United Kingdom,Rwanda,490.0
United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",3057.0
United Kingdom,Saint Kitts and Nevis,1785.0
United Kingdom,Saint Lucia,8338.0
United Kingdom,Saint Pierre and Miquelon,12.0
United Kingdom,Saint Vincent and the Grenadines,5114.0
United Kingdom,Sao Tome and Principe,75.0
United Kingdom,Saudi Arabia,208687.0
United Kingdom,Senegal,5246.0
United Kingdom,Serbia,12568.0
United Kingdom,Seychelles,2728.0
United Kingdom,Sierra Leone,4393.0
United Kingdom,Singapore,409916.0
United Kingdom,Slovakia,24456.0
United Kingdom,Slovenia,17616.0
United Kingdom,Somalia,971.0
United Kingdom,South Africa,313468.0
United Kingdom,Spain,1129050.0
United Kingdom,Sri Lanka,18078.0
United Kingdom,Sudan,7533.0
United Kingdom,Suriname,11874.0
United Kingdom,Sweden,348319.0
United Kingdom,Switzerland,185166.0
United Kingdom,Syrian Arab Republic,940.0
United Kingdom,Tajikistan,9.0
United Kingdom,Thailand,161986.0
United Kingdom,Togo,3935.0
United Kingdom,Trinidad and Tobago,27598.0
United Kingdom,Tunisia,46629.0
United Kingdom,Turkey,181375.0
United Kingdom,Turks and Caicos Islands,599.0
United Kingdom,Uganda,3249.0
United Kingdom,Ukraine,30114.0
United Kingdom,United Arab Emirates,470167.0
United Kingdom,United Republic of Tanzania,6702.0
United Kingdom,United States of America,2684330.0
United Kingdom,Unspecified Area,48305.0
United Kingdom,Uruguay,49106.0
United Kingdom,Uzbekistan,1006.0
United Kingdom,Venezuela (Bolivarian Republic of),16971.0
United Kingdom,Viet Nam,69595.0
United Kingdom,Wallis and Futuna Islands,3.0
United Kingdom,Yemen,12378.0
United Kingdom,Zambia,2452.0
United Kingdom,Zimbabwe,3213.0
United Republic of Tanzania,Algeria,64.0
United Republic of Tanzania,American Samoa,979.0
United Republic of Tanzania,Angola,4415.0
United Republic of Tanzania,Antigua and Barbuda,3.0
United Republic of Tanzania,Argentina,965.0
United Republic of Tanzania,Australia,1831.0
United Republic of Tanzania,Austria,185.0
United Republic of Tanzania,Bahrain,5.0
United Republic of Tanzania,Bangladesh,6353.0
United Republic of Tanzania,Belarus,541.0
United Republic of Tanzania,Belgium,248150.0
United Republic of Tanzania,Benin,128.0
United Republic of Tanzania,Bulgaria,181.0
United Republic of Tanzania,Burundi,7085.0
United Republic of Tanzania,Canada,2461.0
United Republic of Tanzania,Chile,331.0
United Republic of Tanzania,"China, Hong Kong SAR",398.0
United Republic of Tanzania,"China, Taiwan Province of",1785.0
United Republic of Tanzania,"China, mainland",137181.0
United Republic of Tanzania,Colombia,254.0
United Republic of Tanzania,Comoros,33661.0
United Republic of Tanzania,Croatia,1.0
United Republic of Tanzania,Czechia,103.0
United Republic of Tanzania,Côte d'Ivoire,139.0
United Republic of Tanzania,Democratic Republic of the Congo,13763.0
United Republic of Tanzania,Denmark,3584.0
United Republic of Tanzania,Egypt,508.0
United Republic of Tanzania,Eritrea,63.0
United Republic of Tanzania,Eswatini,77.0
United Republic of Tanzania,Ethiopia,19.0
United Republic of Tanzania,Finland,2857.0
United Republic of Tanzania,France,19908.0
United Republic of Tanzania,Germany,43996.0
United Republic of Tanzania,Ghana,341.0
United Republic of Tanzania,Greece,2859.0
United Republic of Tanzania,Guatemala,1.0
United Republic of Tanzania,Guinea,7.0
United Republic of Tanzania,Hungary,61.0
United Republic of Tanzania,India,282033.0
United Republic of Tanzania,Indonesia,15964.0
United Republic of Tanzania,Iran (Islamic Republic of),6.0
United Republic of Tanzania,Iraq,2360.0
United Republic of Tanzania,Ireland,833.0
United Republic of Tanzania,Israel,4005.0
United Republic of Tanzania,Italy,31054.0
United Republic of Tanzania,Japan,57628.0
United Republic of Tanzania,Jordan,413.0
United Republic of Tanzania,Kazakhstan,107.0
United Republic of Tanzania,Kenya,185591.0
United Republic of Tanzania,Kuwait,558.0
United Republic of Tanzania,Latvia,204.0
United Republic of Tanzania,Lebanon,3.0
United Republic of Tanzania,Lithuania,657.0
United Republic of Tanzania,Luxembourg,14.0
United Republic of Tanzania,Madagascar,52.0
United Republic of Tanzania,Malawi,5270.0
United Republic of Tanzania,Malaysia,11546.0
United Republic of Tanzania,Mauritius,1294.0
United Republic of Tanzania,Mexico,635.0
United Republic of Tanzania,Morocco,2883.0
United Republic of Tanzania,Mozambique,1696.0
United Republic of Tanzania,Myanmar,1.0
United Republic of Tanzania,Netherlands,29942.0
United Republic of Tanzania,New Zealand,5408.0
United Republic of Tanzania,Nicaragua,3.0
United Republic of Tanzania,Nigeria,1332.0
United Republic of Tanzania,Norway,683.0
United Republic of Tanzania,Oman,4020.0
United Republic of Tanzania,Pakistan,9802.0
United Republic of Tanzania,Paraguay,2739.0
United Republic of Tanzania,Philippines,2258.0
United Republic of Tanzania,Poland,11265.0
United Republic of Tanzania,Portugal,5786.0
United Republic of Tanzania,Qatar,1011.0
United Republic of Tanzania,Republic of Korea,38657.0
United Republic of Tanzania,Romania,5585.0
United Republic of Tanzania,Russian Federation,11069.0
United Republic of Tanzania,Rwanda,1564.0
United Republic of Tanzania,Saudi Arabia,7894.0
United Republic of Tanzania,Senegal,293.0
United Republic of Tanzania,Singapore,7178.0
United Republic of Tanzania,Somalia,19.0
United Republic of Tanzania,South Africa,9251.0
United Republic of Tanzania,Spain,3268.0
United Republic of Tanzania,Sri Lanka,262.0
United Republic of Tanzania,Sudan,3865.0
United Republic of Tanzania,Sweden,5434.0
United Republic of Tanzania,Switzerland,7231.0
United Republic of Tanzania,Thailand,5235.0
United Republic of Tanzania,Togo,147.0
United Republic of Tanzania,Turkey,1270.0
United Republic of Tanzania,Uganda,39540.0
United Republic of Tanzania,Ukraine,1164.0
United Republic of Tanzania,United Arab Emirates,20341.0
United Republic of Tanzania,United Kingdom,16191.0
United Republic of Tanzania,United States of America,30950.0
United Republic of Tanzania,Viet Nam,143851.0
United Republic of Tanzania,Western Sahara,1.0
United Republic of Tanzania,Yemen,30.0
United Republic of Tanzania,Zambia,5124.0
United Republic of Tanzania,Zimbabwe,644.0
United States of America,Afghanistan,24435.0
United States of America,Albania,10040.0
United States of America,Algeria,280192.0
United States of America,Andorra,27.0
United States of America,Angola,95895.0
United States of America,Anguilla,6356.0
United States of America,Antigua and Barbuda,26783.0
United States of America,Argentina,113038.0
United States of America,Armenia,4086.0
United States of America,Aruba,160435.0
United States of America,Australia,1351549.0
United States of America,Austria,71815.0
United States of America,Azerbaijan,6598.0
United States of America,Bahamas,265617.0
United States of America,Bahrain,66287.0
United States of America,Bangladesh,472268.0
United States of America,Barbados,97309.0
United States of America,Belarus,1075.0
United States of America,Belgium,719678.0
United States of America,Belize,48593.0
United States of America,Benin,22990.0
United States of America,Bermuda,96895.0
United States of America,Bhutan,93.0
United States of America,Bolivia (Plurinational State of),53874.0
United States of America,Bosnia and Herzegovina,9547.0
United States of America,Botswana,81.0
United States of America,Brazil,766860.0
United States of America,British Indian Ocean Territory,209.0
United States of America,British Virgin Islands,26164.0
United States of America,Brunei Darussalam,5554.0
United States of America,Bulgaria,22852.0
United States of America,Burkina Faso,4331.0
United States of America,Burundi,1826.0
United States of America,Cabo Verde,4438.0
United States of America,Cambodia,42944.0
United States of America,Cameroon,28273.0
United States of America,Canada,23052605.0
United States of America,Cayman Islands,69371.0
United States of America,Central African Republic,1192.0
United States of America,Chad,1238.0
United States of America,Chile,827855.0
United States of America,"China, Hong Kong SAR",3623336.0
United States of America,"China, Macao SAR",7417.0
United States of America,"China, Taiwan Province of",3217911.0
United States of America,"China, mainland",20905913.0
United States of America,Christmas Island,11.0
United States of America,Cocos (Keeling) Islands,101.0
United States of America,Colombia,2322132.0
United States of America,Comoros,378.0
United States of America,Congo,41827.0
United States of America,Cook Islands,2306.0
United States of America,Costa Rica,673321.0
United States of America,Croatia,22651.0
United States of America,Cuba,218920.0
United States of America,Cyprus,8785.0
United States of America,Czechia,23023.0
United States of America,Côte d'Ivoire,23984.0
United States of America,Democratic People's Republic of Korea,116.0
United States of America,Democratic Republic of the Congo,20561.0
United States of America,Denmark,130096.0
United States of America,Djibouti,50535.0
United States of America,Dominica,8470.0
United States of America,Dominican Republic,1232967.0
United States of America,Ecuador,291768.0
United States of America,Egypt,717722.0
United States of America,El Salvador,510531.0
United States of America,Equatorial Guinea,8416.0
United States of America,Eritrea,4.0
United States of America,Estonia,24145.0
United States of America,Eswatini,3543.0
United States of America,Ethiopia,148893.0
United States of America,Fiji,4492.0
United States of America,Finland,88017.0
United States of America,France,660353.0
United States of America,French Polynesia,43102.0
United States of America,French Southern and Antarctic Territories,553.0
United States of America,Gabon,17870.0
United States of America,Gambia,20718.0
United States of America,Georgia,34191.0
United States of America,Germany,1662426.0
United States of America,Ghana,62656.0
United States of America,Gibraltar,377.0
United States of America,Greece,64919.0
United States of America,Greenland,26.0
United States of America,Grenada,20306.0
United States of America,Guatemala,1058475.0
United States of America,Guinea,17404.0
United States of America,Guinea-Bissau,2712.0
United States of America,Guyana,57223.0
United States of America,Haiti,336657.0
United States of America,Holy See,28.0
United States of America,Honduras,626675.0
United States of America,Hungary,32833.0
United States of America,Iceland,24993.0
United States of America,India,771105.0
United States of America,Indonesia,2632993.0
United States of America,Iran (Islamic Republic of),93934.0
United States of America,Iraq,123956.0
United States of America,Ireland,344271.0
United States of America,Israel,551114.0
United States of America,Italy,900082.0
United States of America,Jamaica,369067.0
United States of America,Japan,11235807.0
United States of America,Jordan,244664.0
United States of America,Kazakhstan,76041.0
United States of America,Kenya,52246.0
United States of America,Kiribati,354.0
United States of America,Kuwait,215737.0
United States of America,Kyrgyzstan,2064.0
United States of America,Lao People's Democratic Republic,1002.0
United States of America,Latvia,52495.0
United States of America,Lebanon,96767.0
United States of America,Lesotho,1211.0
United States of America,Liberia,33729.0
United States of America,Libya,72088.0
United States of America,Lithuania,29517.0
United States of America,Luxembourg,15936.0
United States of America,Madagascar,11316.0
United States of America,Malawi,12460.0
United States of America,Malaysia,797912.0
United States of America,Maldives,829.0
United States of America,Mali,4073.0
United States of America,Malta,2635.0
